patent_id,title,abstract,filing_date,year,tech_category
10004077,Method and apparatus for beam switching in mobile communication network,"In a mobile communication network, after a target beam is determined based on signal intensity of a serving beam and a candidate beam, when the serving beam and the target beam are operated in the same base station, a terminal performs a beam switching procedure in a layer 2.",2018-06-19,2018,
10004078,"Network node, wireless device and methods therein for controlling a radio communication using carrier aggregation","A network node (600), a wireless device (602) and methods for controlling a radio communication using carrier aggregation. The wireless device (602) sends (6:1) UE capabilities to the network node (600), indicating a maximum capability limit per component carrier and a total maximum capability limit across all component carriers to be used in the radio communication. The network node (600) further selects (6:2) a number of component carriers to be used by the wireless device, and configures (6:3) radio features on the selected component carriers based on the received UE capabilities. The network node (600) then signals (6:4) the selected number of component carriers and the configured radio features to the wireless device (602) for use in the radio communication (6:5). Thereby, the network node (600) can utilize the full capabilities of the wireless device (602) when configuring the radio features while still respecting both the maximum capability limit per carrier and the total maximum capability limit.",2018-06-19,2018,
10004079,"Method, apparatus, and computer program product for wireless short-range communication channel selection","An example embodiment enables wireless devices to adapt their channel maps when initiating connection to avoid interference, comprising receiving, by an apparatus, wireless device discovery messages from one or more other wireless devices in wireless networks not connected to the apparatus, one or more of the received wireless discovery messages including channel information indicating status of one or more channels; creating, by the apparatus, a channel map that is at least partly based on the status of the one more channels indicated in the received one or more wireless device discovery messages; and selecting, by the apparatus, channels for setting up wireless communication with another wireless device, the channels being selected at least partly based on the channel map created by the apparatus.",2018-06-19,2018,
10004080,Channel quality measurements for downlink resource allocation,"A method for reporting channel quality from a user equipment (UE) to a base station is described. The UE derives a channel quality for each of a plurality of downlink resources. The UE transmits channel quality reports in a pattern of time intervals by rotating through the plurality of downlink resources in different time intervals of the pattern, wherein a channel quality report is not transmitted by the UE in each time interval of a frame.",2018-06-19,2018,
10004081,Systems and methods for providing resource signaling within a wireless local area network (WLAN),"Embodiments described herein provide a method for resource unit signaling with reduced data bits in a wireless local area network. At a wireless transceiver, a data frame may be obtained for transmission. The data frame includes a first preamble portion and a second preamble portion compliant with a wireless local area network communication protocol. When an available resource unit for transmitting the data frame is less than an allowed bandwidth, the first preamble portion and the second preamble portion may be configured with resource unit signaling bits. When the available resource unit is greater than or equal to the allowed bandwidth, the resource unit may be virtually divided into a plurality of channels. At least one of the first preamble portion and the second preamble portion may be configured with a first number of bits representing a number of users spatially multiplexed on a channel from the plurality of channels.",2018-06-19,2018,
10004082,System and method for dynamic channel allocation,"An exemplary system and method for dynamic channel allocation in an LMR system includes using one or more preference indicators to dynamically determine a channel allocation priority to be used for channel allocation when channel allocation requests are received. The preference indicators may include a channel failure indicator (e.g. a channel health indicator based on repeater failures), a channel priority indicator, a radio frequency interference indicator, a high reflected power indicator, an excessive current drain indicator, a loss of backbone communications indicator, and a channel usage indicator. If more than one preference indicator is used, the channel priority ranking may be determined using any of a variety of weightings and prioritizations of the various preference indicators to dynamically generate the channel allocation priority. The dynamic channel allocation system may include one or more site controllers, servers, and/or one or more processors configured to implement the method of dynamic channel allocation.",2018-06-19,2018,
10004083,"Method for controlling base station in multi-rat environment and transmitting/receiving data according to control of base station, and apparatus for performing same","A method for controlling, by an entity of a first radio access technology (RAT), a base station of a second RAT in a multi-RAT environment, according to one embodiment of the present invention, comprises the steps of: determining an operation mode of the base station of the second RAT; and transmitting, to the base station of the second RAT, a message instructing a transition to the determined operation mode, wherein the message changes the opportunity for the second RAT to occupy a radio resource through a contention between the base station of the second RAT and a terminal connected to the first RAT.",2018-06-19,2018,
10004084,Methods and apparatuses for coordinating resource scheduling between wireless networks,"Methods and apparatuses for coordinating resource scheduling between wireless networks are provided. The method comprises detecting whether interference on at least one interfered wireless link in the wireless network caused by at least one interfering wireless link in at least one second wireless network exceeds a pre-determined threshold. The method also comprises initiating a resource coordination procedure with the at least one second wireless network by transmitting a resource coordination message to the at least one second wireless network when the interference exceeds the pre-determined threshold. The method further comprises performing, based on the resource coordination message, the resource coordination procedure with the at least one second wireless network to determine schedulable resources. The method additionally comprises scheduling the at least one interfered wireless link based on the determined schedulable resources.",2018-06-19,2018,
10004085,Scheduling for heterogeneous networks,"A method is disclosed of a first network node of a cellular communication network comprising at least the first and a second network node. The first network node is adapted to transmit a first, desired, signal over a first frequency region using a first radio access technology, and the second network node is adapted to transmit a second, interfering, signal over a second frequency region using a second radio access technology. The first radio access technology is a single radio frequency carrier radio access technology. The first frequency region is partitioned into two or more sub-regions and the second frequency region is one of the sub-regions of the first frequency region. The method comprises determining that a wireless communication device residing in a cell served by the first network node is interfered by the second signal during signal reception over the first frequency region, and sending a first configuration message to the wireless communication device, wherein the first configuration message is adapted to cause the wireless communication device to report separate channel quality indicator values for each of the two or more sub-regions. The method also comprises receiving a channel quality indicator report indicative of the separate channel quality indicator values, and scheduling transmission of the first signal to the wireless communication device in one or more of the two or more sub-regions based on the received channel quality indicator report. Corresponding computer program product, arrangements and network node are also disclosed.",2018-06-19,2018,
10004086,Method and apparatus for reporting buffer status for device to device communication in a wireless communication system,Methods and apparatuses for improving device to device (D2D) communication are disclosed herein. One method includes a user equipment (UE) triggering a buffer status report (BSR) upon configuration or setup of radio resource allocation mode 1 for D2D communication while the UE has data available for transmission for D2D communication. The method further includes the UE transmitting a Medium Access Control (MAC) Control Element corresponding to the BSR.,2018-06-19,2018,
10004087,System and method for decoding data carried on colliding channels,"An apparatus may communicate with at least two networks. The apparatus may be configured to opportunistically decode a channel from a first network and a channel from a second network in order to receive data from both networks. The apparatus may determine whether first data carried on a paging channel (PCH) is decodable from a subset of slots that carry the PCH. The subset of slots may be included in a set of slots that carry the PCH. When the PCH collides with a physical multicast channel (PMCH), the apparatus may decode second data carried on the PMCH instead of the first data when the first data is determined to be decodable from the subset of slots that carry the PCH, and decode the first data instead of the second data when the first data is not determined to be decodable from the subset of slots that carry the PCH.",2018-06-19,2018,
10004088,Method for signalling random access channels,"In UMTS WCDMA a new RACH-based uplink is being discussed. The resources defined for this new “E-RACH” need to be signalled to the UE. This should avoid disturbing the signalling to existing terminals, i.e. that are not aware of E-RACH. This could be done for E-RACH by repeating the kind of signalling defined for R99 RACH and transmitted on the BCH (Broadcast Control Channel). However, this would imply a significant extra load on the BCH, which is undesirable.The invention is based on the recognition that E-DCH resources can be defined efficiently at least partly with reference to the R99 RACH resources. This can be done in such a way that no additional signalling is required on the BCH.",2018-06-19,2018,
10004089,Method and apparatus for controlling random access opportunity in mobile communication system,"A base station infers a random access failure rate depending on a random access collision of terminals performing random access and controls a random access opportunity of a terminal that fails the random access by using the random access failure rate of each terminal. Also, information for the controlled random access opportunity is transmitted to the terminal that fails the random access.",2018-06-19,2018,
10004090,Queue-based MAC protocol with subcarrier allocation optimization,"A MAC protocol, useful for WLANs, is provided for random access over a channel. The protocol includes three concurrent processes. The channel includes a contention subchannel and a transmission subchannel. In the contention process, all nodes use the standard RTS/CTS mechanism operated on the contention subchannel to contend for a transmission right. When one node gains the right, all the nodes store the contention result into their respective contention queue (CQ) buffers. In the transmission process, the nodes sequentially transmit their data over the transmission subchannel according to the order of the nodes stored in the CQ buffers. When one node finishes transmission, the CQ buffers are updated. The contention and transmission processes are connected by the queuing process for dynamically updating each node's CQ buffer. When OFDM is used in a random-access system, numbers of data subcarriers in both subchannels for maximizing the system throughput are given.",2018-06-19,2018,
10004091,"Communication apparatus, control method, and storage medium","A communication apparatus according to the present invention includes a storage unit that stores, when the communication apparatus is connected to a first wireless network at a predetermined position, information about the predetermined position, a detection unit that detects whether the communication apparatus exists within a predetermined range including the predetermined position, and a transmission unit that transmits predetermined information, for connecting another communication apparatus to the first wireless network, to the another communication apparatus using a second communication system with a lower power consumption than a first communication system used in the first wireless network in response to the detection unit detecting that the communication apparatus exists within the predetermined range.",2018-06-19,2018,
10004092,Network-controlled terminal-to-terminal direct communication in wireless telecommunication network,A terminal configured to operate in a mobile telecommunication network includes a receiver configured to receive from a network entity other than another terminal a direct communication initiation signal including resource allocation information for establishing terminal-to-terminal direct communication between the terminal and a second terminal using a radio access technology (RAT) in which the terminal is configured to communicate when communicating with the second terminal through one or more base stations or (e)NB and a terminal-end terminal-to-terminal direct communication logic configured to establish terminal-to-terminal direct communication with the second terminal based on the resource allocation information provided by the network entity other than a terminal.,2018-06-19,2018,
10004093,PTP interaction association system supporting connection between audio electronic product and internet,"The present invention relates to a kind of Internet of Things technology, and in particular to a PTP interactive interconnected system supporting a connection of an electronic audio product with the Internet. The system comprises a communication terminal product supporting the PTP interactive interconnected system, a URL electronic data device, an electronic audio product and a numeric mark, wherein the electronic audio product supports sound playing; the communication terminal product supports the input of the numeric mark corresponding to the sound playing; and an operating system of the communication terminal product receives an instruction from the numeric mark, calls out paired URL electronic data stored in the URL electronic data device, and sends a relevant request to a back-end server after processing the paired URL electronic data, and the back-end server returns an electronic file associated with the URL electronic data according to the relevant request.",2018-06-19,2018,
10004094,Authentication and pairing of devices using a machine readable code,"An MR code is generated within a browser on a client device and is read by a mobile application on a mobile device. A communication channel is then established through a web-based service, between the browser and the mobile application on the mobile device. The mobile application generates a user interface display on the mobile device that allows user selection of content. The mobile application sends a link to that content to the browser, which accesses and renders the content on the client device. User input commands to control the rendered content are also received at the mobile device and sent to the browser through the communication channel.",2018-06-19,2018,
10004095,Method and apparatus for communicating using multiple frequency bands,"Various exemplary embodiments of the present disclosure disclose a method and an apparatus for communicating by using multiple frequency bands of an electronic device in a wireless communication system. The electronic device comprises: a first wireless communication circuit configured to perform wireless communication with at least one external electronic device by using a first frequency band; a second wireless communication circuit configured to perform wireless communication with the at least one external electronic device by using a second frequency band; and a processor functionally connected with the first wireless communication circuit and the second wireless communication circuit. The processor is configured to establish a wireless connection with the at least one external electronic device based on the first frequency band by using the first wireless communication circuit; determine whether it is possible to establish a wireless connection with the at least one external electronic device based on the second frequency band by using the second wireless communication circuit, during establishment of the wireless connection with the at least one electronic device based on the first frequency band; when it is not possible to establish a wireless connection with the at least one external electronic device based on the second frequency band according to the determining, perform data communication with the at least one external electronic device based on the first frequency band; and when it is possible to establish a wireless connection with the at least one external electronic device based on the second frequency band, perform data communication with the at least one external electronic device based on the second frequency band.",2018-06-19,2018,
10004096,"Apparatus, system, and method of wirelessly transmitting and receiving data","A wireless media player and a related system and methodology are disclosed. One aspect of the wireless media player system pertains to a virtual connector system, apparatus, and method for the automatic establishment of wireless connectivity with other electronic devices. In one embodiment, the media player device employs the use of integrated Radio Frequency Identification (RFID) technology to exchange communication settings, media capability, and other parameters with an external device that also has integrated RFID technology. The automatic exchange of settings and other information via a proximity-based RFID data exchange allows a media player to quickly establish a secure communication link with another device via a commonly supported wireless protocol such as Ultra Wideband (UWB) or Bluetooth. Another aspect of the media player system pertains to a method of using the captured media capability of the connecting device to customize certain menu options and software parameters in the media player.",2018-06-19,2018,
10004097,Reestablishment of a network connection with an end device node methods and apparatuses,"In embodiments, a device may include a persistent storage medium, a wireless transceiver to send and receive data, and a control module coupled with the persistent storage medium and the wireless transceiver. In embodiments, the control module may establish a network connection, via the wireless transceiver, with an end device node in response to an association request received from the end node. The control module may then store an identifier associated with the end device node in the persistent storage medium to enable the network connection to be reestablished with the end device node in the event that the network connection with the end device node is lost. Other embodiments may be described and/or claimed.",2018-06-19,2018,
10004098,Method and apparatus for transmitting and receiving data using a plurality of carriers in mobile communication system,"A bearer reconfiguration method performed by a User Equipment (UE) in a wireless communication system supporting a multi-bearer is provided. The bearer reconfiguration method includes, if the UE performs a bearer reconfiguration from a single bearer to the multi-bearer, reordering Packet Data Convergence Protocol (PDCP) Protocol Data Units (PDUs) received through the multi-bearer, using a timer after a completion of the bearer reconfiguration, and processing the reordered PDCP PDUs into at least one PDCP Service Data Unit (SDU). The method may also include, if the UE performs bearer reconfiguration from the multi-bearer to the single bearer, reordering PDCP PDUs received through the multi-bearer, using a timer until a predetermined condition is satisfied, and processing the reordered PDCP PDUs into at least one PDCP SDU.",2018-06-19,2018,
10004099,Efficient discontinuous reception in a mobile network,A method of extended DRX paging includes a base station that transmits extended DRX configuration information and a User Equipment (UE) receives the extended DRX configuration from the base station. The UE determines a first number of frames that are included in a hyper-frame based at least in part on the extended DRX configuration information and selects a hyper-frame number. The hyper-frame number is based at least in part on the extended DRX configuration information. The UE maintains a hyper-frame count and the hyper-frame count is incremented after each hyper-frame. The UE then goes into sleep mode and the UE determines a wake up time before a standard DRX cycle that occurs during the selected hyper-frame. The UE may also determine a first wake up time and a second wake up time based on the selected hyper-frame number and synchronization error between a first cell and a second cell.,2018-06-19,2018,
10004100,"Mobile communication system, user terminal, and processor",A UE 100-1 and a UE 200-2 perform D2D communication that is direct device to device communication. The UE 100-1 transmits a D2D termination preliminary notification indicating that termination of the D2D communication is wished to the UE 100-2 during the D2D communication. The UE 100-1 terminates the D2D communication after transmitting the D2D termination preliminary notification.,2018-06-19,2018,
10004101,"Mobile communication system, user terminal, and processor",A UE 100-1 and a UE 200-2 perform D2D communication that is direct device to device communication. The UE 100-1 transmits a D2D termination preliminary notification indicating that termination of the D2D communication is wished to the UE 100-2 during the D2D communication. The UE 100-1 terminates the D2D communication after transmitting the D2D termination preliminary notification.,2018-06-19,2018,
10004102,Automatic configuration of a wireless distribution system extended network,"Methods, systems, and computer readable media may be operable to facilitate the automatic configuration of a network device within a wireless distribution system (WDS) extended network. Upon the boot of a network device such as a network extender, the network device may search for an access point through the transmission and reception of wireless communications. Once an access point is found, the network device may attempt to connect to the access point and may self-configure as either a station or a station operating as an access point. The network device may make the determination whether to operate as an access point based upon one or more network and/or device parameters associated with the identified access point, and may switch between station and station-access point modes based upon the link connecting the network device to the access point.",2018-06-19,2018,
10004103,Communications system,"A communication system is disclosed comprising an X2 gateway, a number of base stations, and a mobile device. The base stations are able to establish X2 connections directly with each other or via the X2 gateway. Various procedures are disclosed to determine how X2 connections should be established based on compatibility of the respective base stations with the X2 gateway.",2018-06-19,2018,
10004104,"Mobile communication system, base station, user terminal, and processor","A radio base station, user terminal, and apparatus in a mobile communication system including a plurality of cells corresponding to a plurality of frequency bands are configured to either transmit or receive a system information block indicating radio resources. The radio resources are used by a user terminal to transmit and/or receive a direct discovery signal for discovering another user terminal in proximity of the user terminal. The system information block includes information indicating a cycle of time resources reserved as the radio resources, information indicating one or more frequency bands selected from the plurality of frequency bands, and information indicating one or more resource blocks reserved as the radio resources in the one or more frequency bands. The radio base station, user terminal, and apparatus further configured to either transmit or receive change notification information, relating to a change of the radio resources, separately from the system information block.",2018-06-19,2018,
10004105,Method for network self-healing in cluster-tree structured wireless communication networks,"Provided is a network self-healing method in which, when a link between a parent device and a child device breaks down in a wireless communication network of a cluster-tree structure in which a main communication device (referred to an access point (AP)) manages network operation, routers that are devices capable of having their child devices, and end devices that are devices incapable of having their child devices are associated with each other in a parent-child device relationship, the link is restored. When a router becomes an orphan device, the router makes network re-association in a cluster unit while maintaining synchronized operation with its child devices, and thus time, energy and signaling burden for network self-healing is largely reduced.",2018-06-19,2018,
10004106,Continuous packet connectivity (CPC) with dedicated channel (DCH) enhancements,"The present disclosure presents aspects for performing continuous packet connectivity (CPC) with dedicated channel (DCH) enhancements at a user equipment (UE). For example, the aspects may include identifying whether DTX is allowed in association with the CPC at the UE during a time period, determining whether DTX is allowed in association with the DCH enhancements at the UE during the time period, and performing DTX at the UE during the time period when both the CPC and the DCH enhancements allow for DTX. As such, CPC with DCH enhancements at a UE may be performed.",2018-06-19,2018,
10004107,Discontinuous reception alignment in dual connectivity networks,"A 3GPP LTE protocol enhancement realizes the full benefit of discontinuous reception (DRX) in Long Term Evolution networks by coordinating and aligning DRX operations for conserving power and timing overhead. A dual connectivity enabled User Equipment (UE) comprising a processor and transceiver is configured to align DRX configuration between counterpart Evolved Node Bs (eNB)s, wherein counterpart eNBs are a Master eNB (MeNB) and a Secondary eNB (SeNB) simultaneously connected to the UE, communicate system frame timing and system frame number (SFN) information between the counterpart eNBs, align DRX start offset (drxStartOffset) values for the counterpart eNBs according to the communicated system frame timing and SFN information to compensate for offsets in system frame timing, and allow the start of a DRX ON duration at specific frame or sub-frame times determined by the drxStartOffset values, after the expiration of a DRX inactivity timer.",2018-06-19,2018,
10004108,Managing bandwidth availability in a mobile telecommunications network,"A mobile wireless device for use with a mobile telecommunications network. The device comprises a controller unit for switching one or more mobile services on and off, and a user interface unit configured to receive user inputs indicating that a user wants to turn the one or more mobile services on or off and for causing the controller unit to act accordingly. The device further comprises a network signalling unit for identifying times at which the user switches the one or more mobile services on and off and for signalling those times to an entity within or connected to said mobile telecommunications network.",2018-06-19,2018,
10004109,Method and apparatus for recovering data unit in wireless communication system,"Disclosed are a method and an apparatus for recovering data units in a wireless communication system. The method of recovering data units in a wireless LAN comprises the steps of: determining a channel state of at least one secondary channel band for a predetermined time after an STA has failed to transmit a first PPDU; and transmitting, at the STA, a second PPDU through a recovery channel band determined on the basis of the channel state, wherein the first PPDU is data transmitted through a primary channel and at least one secondary channel, and the recovery channel band may include, from among the primary channel band and at least one secondary channel, a secondary channel that is in an idle state.",2018-06-19,2018,
10004110,Method and system for communication system interoperability,"An system for interlinking communication devices having different communication mechanisms, includes a first device having a plurality of radios that are software configurable to operate on different channels, and/or different frequencies, and/or via different protocols, and a switch arranged to selectively interconnect audio signals with audio inputs of at least one of the plurality of radios, wherein the audio signals are provided by an operator of the first device or comprise demodulated audio output of one of the plurality of radios.",2018-06-19,2018,
10004111,In-vehicle radiant heater control apparatus,"An in-vehicle radiant heater control apparatus includes: a temperature detection device for a heater in a vehicle compartment; a first switch element connected in series to the radiant heater between a power supply and a ground; a temperature control device controlling the first switch element that the heater temperature approaches a target temperature; a resistive element having one electrode connected to one electrode of the heater; an inter-electrode voltage detection device for the resistive element; and a resistance calculation device repeatedly obtaining a heater resistance of the radiant heater based on a voltage between the other electrode of the resistive element and the other electrode of the heater, a detected resistance voltage, and a resistance of the resistive element. The temperature detection device obtains the heater temperature based on the heater resistance.",2018-06-19,2018,
10004112,Machine learning apparatus and coil electric heating apparatus,"A machine learning apparatus includes a state observing unit and a learning unit. The state observing unit observes a state variable comprised of at least one of an adhesion state, a dielectric strength voltage, an electric heating time temperature, and an actual electric heating time value of a coil electrically heated by a coil electric heating unit, and at least one of an electric heating time command value, a voltage, and a current in the coil electric heating unit. The learning unit performs a learning operation by linking at least one of an adhesion state, a dielectric strength voltage, an electric heating time temperature, and an actual electric heating time value of the coil observed by the state observing unit to at least one of the electric heating time command value, the voltage, and the current, which are observed by the state observing unit.",2018-06-19,2018,
10004113,Heating wire arrangement for ceramic heater,"Provided is a heating wire arrangement for a ceramic heater, which is an arrangement of a heating wire on a ceramic substrate in a ceramic heater and emits heat. The heating wire arrangement for the ceramic heater includes a heating wire that is a metal wire member extending in a longitudinal direction and is two-dimensionally arranged on a virtual two-dimensional (2D) plane that is substantially parallel to a top surface of the ceramic substrate.Thus, a uniform heat density may be maintained and a rapid temperature ramp-up may be enabled, unlike a conventional heating wire of a three-dimensional (3D) type.",2018-06-19,2018,
10004114,Induction heating cooker,"An induction heating cooker includes a plurality of heating coils to heat a container, an inverter having a plurality of switching elements to be operated such that a high-frequency voltage is selectively supplied to the plurality of heating coils, and a control unit to control the operations of the plurality of switching elements such that the high-frequency voltage is time-divisionally supplied to a heating coil, on which the container is positioned, among the plurality of heating coils. By this configuration, it is possible to reduce the number of inverters and manufacturing costs. In addition, since the thickness of the cooker is reduced, it is possible to reduce the overall size of the cooker.",2018-06-19,2018,
10004115,Electronic oven with reflective energy steering,"An electronic oven with a set of variable reflectance elements for controlling a distribution of heat in the electronic oven and associated methods are disclosed herein. The electronic oven includes a chamber, an energy source coupled to an injection port in the chamber, and a set of variable reflectance elements located in the chamber. In some of the disclosed approaches the variable reflectance elements are nonradiative. A control system of the electronic oven can be configured to alter the states of the variable reflectance elements to thereby alter and control the distribution of energy within the chamber.",2018-06-19,2018,
10004116,"Lighting device, headlight device with the same, and vehicle","A lighting device includes a power converter and a controller. The power converter includes a transformer having primary, secondary and tertiary windings, and a switching device electrically connected in series with the primary winding. The controller is configured to measure a signal simulating a primary current flowing through the primary winding based on a voltage occurring across the tertiary winding and detect timing for turning the switching device off based on the signal simulating the primary current.",2018-06-19,2018,
10004117,Amplifier for a constant-current LED driver circuit and constant-current LED driver IC device,"Embodiments of an amplifier for a constant-current light-emitting diode (LED) driver circuit and a constant-current LED driver integrated circuit (IC) device having the amplifier are described. In one embodiment, an amplifier includes a folded cascode input stage including chopping switch circuits configured to perform frequency chopping to reduce an input offset of the amplifier and a rail-to-rail output stage connected to the folded cascode input stage. The rail-to-rail output stage includes slew rate enhancement circuits.",2018-06-19,2018,
10004118,LED control circuit and method therefor,"In an embodiment, an LED control circuit may include a first circuit configured to form a reference signal having a waveform of a rectified ac signal. The LED control circuit may also include a first regulator circuit configured to regulate a first LED current from a first LED during a first portion of the reference signal to have a waveshape that follow the reference signal waveform but not receive the first current during a second portion of the reference signal. The LED control circuit may also include a second regulator circuit configured to regulate a second current from the first LED and from a second LED during the second portion of the reference signal to have a waveshape that follows the reference signal waveform.",2018-06-19,2018,
10004119,Low-cost LED driving circuit using high voltage,"An LED driving circuit comprises an LED unit having a plurality of LEDs connected in series, coupled with a voltage charging and discharging unit and powered by a rectified AC voltage of an AC input voltage. A controllable current limiting unit or a current limiting unit in association with a switch connects the LED unit to ground. The voltage charging and discharging unit has first and second diodes connected to the LED unit, and a storage capacitor to form a charging path through the first diode and a discharging path through the second diode in order to provide a steady state capacitor voltage for reducing the number of LEDs connected in series in the LED unit.",2018-06-19,2018,
10004120,Techniques for providing environmental lighting using network infrastructure,"A network switch and luminaire provide environmental lighting via network infrastructure. The network switch operates in a communication mode that communicates, via a network interface, data with the luminaire over a network. Some portion of the data may be lighting control information for the luminaire that is produced by a control device. The network uses a network protocol that provides power to the luminaire using a network cable, where the luminaire uses the power to illuminate a lighting element. In response to a signal received by an emergency control input on the network switch, the emergency circuitry switches the network switch from the communication mode to an emergency lighting mode. The emergency lighting mode bypasses the processor used for communicating data via the network interface, and provides, via the network cable attached to the network interface, only power to the luminaire.",2018-06-19,2018,
10004121,LED driving device,"A LED driving device is provided, which includes a LED string including at least one LED element, at least one channel connected to the at least one LED element, a current regulator configured to regulate a current flowing through the at least one channel according to at least one corresponding control voltage, and a control signal generating circuit configured to generate a control signal based on a difference between a reference voltage and a comparative voltage. The comparative voltage is determined based on a sensing voltage, and the sensing voltage corresponds to an LED current flowing through the LED string. The control signal generating circuit is further configured to generate the at least one corresponding control voltage based on the control signal.",2018-06-19,2018,
10004122,Solid-state circadian rhythm lamp and related control techniques,"A solid-state circadian rhythm lamp and related control techniques are disclosed. The lamp may have a night/pre-sleep emissions mode in which it emits light having a correlated color temperature (CCT) of about 1,800-2,300 K, the spectral power ratio of blue light (400-495 nm) being such that it constitutes about 10% or less of the total light emitted. The lamp may have a day/wakeup emissions mode in which it emits light having a CCT of about 5,000-8,000 K, the spectral power ratio of blue light being such that it constitutes about 30% or more of the total light emitted. The lamp may have a general lighting mode in which it produces a combined light output having a CCT of about 2,500-5,000 K. The lamp driver may support emissions mode changing based on hysteresis relating to a lighting switch associated with a power socket hosting the lamp.",2018-06-19,2018,
10004123,Failure detection and alerting circuit for a differential mode surge protection device in an LED driver,"An apparatus and a method monitor the status of a thermal protection device within a surge protection device (SPD). A monitoring circuit connected to a monitor output signal of the SPD is responsive to the presence of a time-varying voltage on the monitor output signal. The time-varying voltage is present during a selected half of each AC cycle when the thermal protection device is intact such that the SPD is no longer providing surge protection. The time-varying voltage is not present when the thermal protection device is no longer intact. When the time-varying voltage is not present for a selected duration, the monitoring circuit illuminates a light-emitting diode (LED) to indicate that the thermal protection device has failed.",2018-06-19,2018,
10004124,Electroluminescent display device,"Disclosed is a display device having a display panel including pixels, a pixel circuit of each of the pixels comprising a capacitor connected between a first and second node, a driving transistor connected to the second node, a third node, and a first supply voltage, a first transistor supplying the first supply voltage or a reference voltage to the first node, a second transistor supplying the reference voltage to the second node, a third transistor supplying a data voltage to the first node, a fourth transistor forming a current path between the second and third nodes, a fifth transistor supplying the reference voltage or a reset voltage to the fourth node, a sixth transistor supplying the reference voltage to the first node, a seventh transistor forming a current path between the third and fourth nodes, and a diode connected to the fourth node and a second supply voltage.",2018-06-19,2018,
10004125,Automatically adjust sensor sample rates and modes based on sensor feedback and system state,"A path light control device that can include a processor and light source, and any combination of ambient light sensors (ALS), passive infrared (PIR) sensors, accelerometers and compass sensors, where the sensor sampling mode and sampling period may be dynamically determined to permit the ALS to accurately measure an ambient light without excessive operation. The accelerometer and compass sensor may be provided to determine device movement and orientation to avoid sensor operation when movement or orientation of the device indicates that the data of the sensor is not applicable for proper device control.",2018-06-19,2018,
10004126,Lighting-system color-shift detection and correction,"In a lighting system that emits light of a color within a color specification, the color is controlled by adding light from a single color-correcting light emitting device (light-emitting device) to a primary light-emitting device. In an illustrative embodiment, a color-detecting module can sense the color of the combined light emitted from both the primary and the color-correcting light-emitting devices. The color-control system can generate an amplitude control signal based on a signal indicative of the color sensed by the color-detecting module. A color range of the combined light of the primary and the color-correcting light-emitting devices can intersect a domain of the predetermined color specification, as the generated amplitude control signal spans the domain. Using a single color-correcting light-emitting device to maintain a lighting system's emitted color within a predetermined color specification can advantageously reduce system complexity.",2018-06-19,2018,
10004127,Digital load control system providing power and communication via existing power wiring,"A two-way load control system comprises a power device, such as a load control device for controlling an electrical load receiving power from an AC power source, and a controller adapted to be coupled in series between the source and the power device. The load control system may be installed without requiring any additional wires to be run, and is easily configured without the need for a computer or an advanced commissioning procedure. The power device receives both power and communication over two wires. The controller generates a phase-control voltage and transmits a forward digital message to the power device by encoding digital information in timing edges of the phase-control voltage. The power device transmits a reverse digital message to the controller via the power wiring.",2018-06-19,2018,
10004128,Grid connected coordinated lighting adapter,"In embodiments of the present invention improved capabilities are described for systems and methods that employ a control component and/or power source integrated in an LED based light source to control and/or power the LED light source wirelessly. In embodiments, the LED based light source may take the form of a standard light bulb that plugs into a standard lighting socket or fixture.",2018-06-19,2018,
10004129,Extending coverage in an outdoor lighting system by using a mobile device and short-range wireless communications,"A method and system to extend the coverage of Outdoor Lighting Networks (OLNs) through the use of authorized mobile devices travelling around to establish a virtual connectivity link (i. e., storing data and, when in reach, using short-range wireless communication protocols) between isolated light points (or groups of light points) and connected light points so that lighting commands and data can be exchanged between the two sets of lighting points is disclosed.",2018-06-19,2018,
